TIME,CH3,CH3 Peak Detect
5.24544e-04,0.04,0.04
5.24552e-04,0.04,-3.33786e-08
5.24560e-04,0.04,0.06
5.24568e-04,0.04,0.02
5.24576e-04,0.04,0.04
5.24584e-04,0.02,0.02
5.24592e-04,0.02,0.04
5.24600e-04,0.02,0.02
5.24608e-04,0.04,0.04
5.24616e-04,0.04,0.02
5.24624e-04,0.04,0.04
5.24632e-04,0.06,0.02
5.24640e-04,0.02,0.06
5.24648e-04,0.02,-3.33786e-08
5.24656e-04,0.04,0.06
5.24664e-04,0.02,0.02
5.24672e-04,0.04,0.06
5.24680e-04,0.04,0.02
5.24688e-04,0.06,0.04
5.24696e-04,0.02,0.02
5.24704e-04,0.04,0.06
5.24712e-04,0.04,0.02
5.24720e-04,0.02,0.06
5.24728e-04,0.02,0.02
5.24736e-04,0.02,0.04
5.24744e-04,0.04,0.02
5.24752e-04,0.02,0.04
5.24760e-04,0.06,0.02
5.24768e-04,0.04,0.04
5.24776e-04,0.02,0.02
5.24784e-04,0.04,0.06
5.24792e-04,0.04,0.02
5.24800e-04,0.06,0.04
5.24808e-04,0.04,0.02
5.24816e-04,-3.33786e-08,0.06
5.24824e-04,0.02,-3.33786e-08
5.24832e-04,0.04,0.04
5.24840e-04,0.02,-3.33786e-08
5.24848e-04,0.04,0.04
5.24856e-04,0.04,0.02
5.24864e-04,0.04,0.04
5.24872e-04,0.04,0.02
5.24880e-04,0.02,0.06
5.24888e-04,0.02,0.02
5.24896e-04,0.04,0.06
5.24904e-04,0.04,0.02
5.24912e-04,0.04,0.04
5.24920e-04,0.04,0.02
5.24928e-04,0.02,0.04
5.24936e-04,0.04,-3.33786e-08
5.24944e-04,0.02,0.04
5.24952e-04,0.04,0.02
5.24960e-04,0.04,0.06
5.24968e-04,0.04,0.02
5.24976e-04,0.02,0.06
5.24984e-04,0.04,-3.33786e-08
5.24992e-04,0.04,0.04
5.25000e-04,0.04,0.02
5.25008e-04,0.06,0.04
5.25016e-04,0.02,0.02
5.25024e-04,0.04,0.06
5.25032e-04,0.04,0.02
5.25040e-04,0.04,0.06
5.25048e-04,0.04,0.02
5.25056e-04,0.04,0.06
5.25064e-04,0.02,0.02
5.25072e-04,0.02,0.04
5.25080e-04,0.04,0.02
5.25088e-04,0.04,0.04
5.25096e-04,0.04,0.02
5.25104e-04,0.04,0.04
5.25112e-04,0.04,0.02
5.25120e-04,0.04,0.04
5.25128e-04,0.04,0.02
5.25136e-04,0.04,0.04
5.25144e-04,0.02,0.02
5.25152e-04,0.02,0.04
5.25160e-04,0.04,-3.33786e-08
5.25168e-04,0.02,0.04
5.25176e-04,0.02,0.02
5.25184e-04,0.04,0.04
5.25192e-04,0.04,0.02
5.25200e-04,0.02,0.04
5.25208e-04,0.02,-3.33786e-08
5.25216e-04,0.02,0.04
5.25224e-04,0.04,-3.33786e-08
5.25232e-04,0.04,0.04
5.25240e-04,0.04,0.02
5.25248e-04,0.02,0.04
5.25256e-04,0.04,-3.33786e-08
5.25264e-04,0.04,0.04
5.25272e-04,0.04,-3.33786e-08
5.25280e-04,0.04,0.04
5.25288e-04,0.04,-3.33786e-08
5.25296e-04,0.02,0.04
5.25304e-04,0.02,0.02
5.25312e-04,0.04,0.04
5.25320e-04,0.02,-3.33786e-08
5.25328e-04,0.02,0.04
5.25336e-04,0.04,0.02
5.25344e-04,0.02,0.06
5.25352e-04,0.04,0.02
5.25360e-04,0.02,0.06
5.25368e-04,0.04,-3.33786e-08
5.25376e-04,0.02,0.04
5.25384e-04,0.04,0.02
5.25392e-04,0.02,0.04
5.25400e-04,0.02,-3.33786e-08
5.25408e-04,0.04,0.04
5.25416e-04,0.02,-3.33786e-08
5.25424e-04,0.02,0.04
5.25432e-04,0.04,0.02
5.25440e-04,0.04,0.04
5.25448e-04,0.04,0.02
5.25456e-04,0.04,0.04
5.25464e-04,0.02,0.02
5.25472e-04,0.02,0.06
5.25480e-04,0.02,-3.33786e-08
5.25488e-04,0.02,0.04
5.25496e-04,0.02,0.02
5.25504e-04,0.04,0.04
5.25512e-04,0.02,-3.33786e-08
5.25520e-04,0.02,0.04
5.25528e-04,0.02,0.02
5.25536e-04,0.02,0.04
5.25544e-04,0.04,0.02
5.25552e-04,0.02,0.04
5.25560e-04,0.06,0.02
5.25568e-04,0.04,0.04
5.25576e-04,0.02,-3.33786e-08
5.25584e-04,0.04,0.06
5.25592e-04,0.04,-3.33786e-08
5.25600e-04,0.02,0.04
5.25608e-04,0.02,-3.33786e-08
5.25616e-04,0.02,0.04
5.25624e-04,0.02,-3.33786e-08
5.25632e-04,0.02,0.02
5.25640e-04,0.04,-3.33786e-08
5.25648e-04,0.02,0.04
5.25656e-04,0.02,0.02
5.25664e-04,0.02,0.04
5.25672e-04,0.02,-3.33786e-08
5.25680e-04,0.02,0.04
5.25688e-04,0.02,0.02
5.25696e-04,0.04,0.06
5.25704e-04,0.02,-3.33786e-08
5.25712e-04,0.04,0.04
5.25720e-04,0.04,-3.33786e-08
5.25728e-04,0.04,0.04
5.25736e-04,0.04,0.02
5.25744e-04,0.02,0.06
5.25752e-04,0.04,0.02
5.25760e-04,0.04,0.04
5.25768e-04,0.02,0.02
5.25776e-04,0.04,0.04
5.25784e-04,0.04,0.02
5.25792e-04,0.02,0.04
5.25800e-04,0.02,0.02
5.25808e-04,0.04,0.04
5.25816e-04,0.04,-3.33786e-08
5.25824e-04,0.04,0.04
5.25832e-04,0.04,0.02
5.25840e-04,0.04,0.06
5.25848e-04,0.02,0.02
5.25856e-04,0.04,0.04
5.25864e-04,0.02,0.02
5.25872e-04,0.04,0.04
5.25880e-04,0.04,0.02
5.25888e-04,0.02,0.04
5.25896e-04,0.04,-3.33786e-08
5.25904e-04,0.02,0.04
5.25912e-04,0.02,-3.33786e-08
5.25920e-04,0.04,0.04
5.25928e-04,0.02,-3.33786e-08
5.25936e-04,0.02,0.04
5.25944e-04,0.02,0.02
5.25952e-04,0.02,0.04
5.25960e-04,0.02,0.02
5.25968e-04,0.04,0.06
5.25976e-04,0.04,-3.33786e-08
5.25984e-04,0.02,0.04
5.25992e-04,0.04,0.02
5.26000e-04,0.04,0.04
5.26008e-04,0.04,0.02
5.26016e-04,0.02,0.04
5.26024e-04,0.04,0.02
5.26032e-04,0.04,0.04
5.26040e-04,0.02,0.02
5.26048e-04,0.02,0.04
5.26056e-04,0.02,-3.33786e-08
5.26064e-04,0.02,0.04
5.26072e-04,0.02,0.02
5.26080e-04,0.02,0.04
5.26088e-04,0.04,-3.33786e-08
5.26096e-04,0.02,0.04
5.26104e-04,0.04,-3.33786e-08
5.26112e-04,0.02,0.04
5.26120e-04,0.02,0.02
5.26128e-04,0.02,0.04
5.26136e-04,0.02,0.02
5.26144e-04,0.02,0.04
5.26152e-04,0.02,0.02
5.26160e-04,0.04,0.04
5.26168e-04,0.04,0.02
5.26176e-04,0.02,0.04
5.26184e-04,0.02,-3.33786e-08
5.26192e-04,0.02,0.04
5.26200e-04,0.02,-3.33786e-08
5.26208e-04,0.02,0.04
5.26216e-04,0.02,-3.33786e-08
5.26224e-04,0.02,0.04
5.26232e-04,0.04,-3.33786e-08
5.26240e-04,0.04,0.06
5.26248e-04,0.04,0.02
5.26256e-04,0.02,0.04
5.26264e-04,0.04,0.02
5.26272e-04,0.02,0.04
5.26280e-04,0.04,0.02
5.26288e-04,0.04,0.04
5.26296e-04,0.02,-3.33786e-08
5.26304e-04,-3.33786e-08,0.04
5.26312e-04,0.04,-3.33786e-08
5.26320e-04,0.02,0.04
5.26328e-04,0.02,-3.33786e-08
5.26336e-04,0.04,0.04
5.26344e-04,0.04,0.02
5.26352e-04,0.04,0.04
5.26360e-04,0.04,0.02
5.26368e-04,0.06,0.04
5.26376e-04,0.02,0.02
5.26384e-04,0.02,0.06
5.26392e-04,0.02,0.02
5.26400e-04,0.04,0.06
5.26408e-04,0.02,0.02
5.26416e-04,0.04,0.04
5.26424e-04,0.02,-3.33786e-08
5.26432e-04,0.04,0.04
5.26440e-04,0.04,0.02
5.26448e-04,0.02,0.04
5.26456e-04,0.02,-3.33786e-08
5.26464e-04,0.02,0.04
5.26472e-04,0.02,-3.33786e-08
5.26480e-04,0.02,0.04
5.26488e-04,0.04,-3.33786e-08
5.26496e-04,0.02,0.04
5.26504e-04,0.02,-3.33786e-08
5.26512e-04,0.04,0.06
5.26520e-04,0.02,0.02
5.26528e-04,0.02,0.04
5.26536e-04,0.02,-3.33786e-08
5.26544e-04,0.02,0.06
5.26552e-04,0.04,-3.33786e-08
5.26560e-04,0.04,0.04
5.26568e-04,0.04,0.02
5.26576e-04,0.02,0.04
5.26584e-04,0.02,-3.33786e-08
5.26592e-04,0.04,0.04
5.26600e-04,0.02,-3.33786e-08
5.26608e-04,0.02,0.04
5.26616e-04,0.02,0.02
5.26624e-04,0.04,0.04
5.26632e-04,0.04,-0.02
5.26640e-04,0.04,0.04
5.26648e-04,0.04,0.02
5.26656e-04,0.02,0.04
5.26664e-04,0.02,-3.33786e-08
5.26672e-04,0.04,0.04
5.26680e-04,0.04,-3.33786e-08
5.26688e-04,-3.33786e-08,0.04
5.26696e-04,0.02,-3.33786e-08
5.26704e-04,0.02,0.04
5.26712e-04,0.02,-3.33786e-08
5.26720e-04,0.02,0.04
5.26728e-04,0.04,-3.33786e-08
5.26736e-04,0.04,0.04
5.26744e-04,0.04,-3.33786e-08
5.26752e-04,0.02,0.04
5.26760e-04,0.04,-3.33786e-08
5.26768e-04,0.04,0.04
5.26776e-04,0.04,-3.33786e-08
5.26784e-04,0.02,0.04
5.26792e-04,-3.33786e-08,-3.33786e-08
5.26800e-04,0.02,0.04
5.26808e-04,0.04,-3.33786e-08
5.26816e-04,0.02,0.04
5.26824e-04,-3.33786e-08,-3.33786e-08
5.26832e-04,0.02,0.04
5.26840e-04,0.02,-3.33786e-08
5.26848e-04,0.04,0.04
5.26856e-04,0.02,-3.33786e-08
5.26864e-04,0.04,0.06
5.26872e-04,0.02,0.02
5.26880e-04,0.04,0.04
5.26888e-04,0.02,-3.33786e-08
5.26896e-04,0.02,0.04
5.26904e-04,0.02,0.02
5.26912e-04,0.04,0.04
5.26920e-04,0.02,0.02
5.26928e-04,0.02,0.04
5.26936e-04,0.04,-3.33786e-08
5.26944e-04,0.02,0.04
5.26952e-04,0.02,-3.33786e-08
5.26960e-04,0.02,0.04
5.26968e-04,0.04,0.02
5.26976e-04,0.04,0.04
5.26984e-04,0.02,-3.33786e-08
5.26992e-04,0.02,0.04
5.27000e-04,0.02,-3.33786e-08
5.27008e-04,0.02,0.04
5.27016e-04,0.04,-3.33786e-08
5.27024e-04,0.04,0.02
5.27032e-04,0.04,0.02
5.27040e-04,0.02,0.04
5.27048e-04,0.02,0.02
5.27056e-04,0.02,0.04
5.27064e-04,0.02,-3.33786e-08
5.27072e-04,0.02,0.04
5.27080e-04,0.02,-3.33786e-08
5.27088e-04,0.02,0.04
5.27096e-04,0.02,-3.33786e-08
5.27104e-04,0.04,0.02
5.27112e-04,0.02,0.02
5.27120e-04,0.04,0.04
5.27128e-04,0.02,-3.33786e-08
5.27136e-04,0.04,0.04
5.27144e-04,0.06,-3.33786e-08
5.27152e-04,0.02,0.04
5.27160e-04,0.02,-3.33786e-08
5.27168e-04,0.02,0.06
5.27176e-04,0.02,-3.33786e-08
5.27184e-04,-3.33786e-08,0.04
5.27192e-04,0.04,-3.33786e-08
5.27200e-04,0.02,0.04
5.27208e-04,0.02,-0.02
5.27216e-04,-3.33786e-08,0.04
5.27224e-04,0.02,-0.02
5.27232e-04,0.02,0.04
5.27240e-04,0.04,-3.33786e-08
5.27248e-04,0.02,0.04
5.27256e-04,-3.33786e-08,-3.33786e-08
5.27264e-04,0.04,0.04
5.27272e-04,0.02,-3.33786e-08
5.27280e-04,0.02,0.04
5.27288e-04,0.04,-3.33786e-08
5.27296e-04,0.02,0.04
5.27304e-04,0.02,-3.33786e-08
5.27312e-04,0.02,0.04
5.27320e-04,0.02,-3.33786e-08
5.27328e-04,0.02,0.04
5.27336e-04,0.04,-3.33786e-08
5.27344e-04,0.04,0.02
5.27352e-04,0.02,-3.33786e-08
5.27360e-04,0.02,0.04
5.27368e-04,0.02,-3.33786e-08
5.27376e-04,0.04,0.04
5.27384e-04,0.02,-3.33786e-08
5.27392e-04,0.04,0.04
5.27400e-04,0.02,0.02
5.27408e-04,0.02,0.04
5.27416e-04,0.02,-3.33786e-08
5.27424e-04,0.02,0.04
5.27432e-04,-3.33786e-08,-3.33786e-08
5.27440e-04,0.02,0.02
5.27448e-04,0.02,-3.33786e-08
5.27456e-04,0.02,0.04
5.27464e-04,0.02,-3.33786e-08
5.27472e-04,0.02,0.04
5.27480e-04,0.04,-3.33786e-08
5.27488e-04,0.02,0.04
5.27496e-04,0.02,-3.33786e-08
5.27504e-04,0.02,0.04
5.27512e-04,0.02,0.02
5.27520e-04,-3.33786e-08,0.04
5.27528e-04,0.02,-3.33786e-08
5.27536e-04,0.02,0.04
5.27544e-04,0.02,-3.33786e-08
5.27552e-04,0.02,0.04
5.27560e-04,0.02,-3.33786e-08
5.27568e-04,-3.33786e-08,0.04
5.27576e-04,0.02,-3.33786e-08
5.27584e-04,0.02,0.02
5.27592e-04,0.02,-3.33786e-08
5.27600e-04,0.04,0.04
5.27608e-04,0.02,-3.33786e-08
5.27616e-04,-3.33786e-08,0.04
5.27624e-04,0.02,-3.33786e-08
5.27632e-04,0.04,0.04
5.27640e-04,0.02,-3.33786e-08
5.27648e-04,0.04,0.04
5.27656e-04,0.02,-3.33786e-08
5.27664e-04,0.02,0.04
5.27672e-04,0.02,-0.02
5.27680e-04,0.02,0.04
5.27688e-04,0.02,-3.33786e-08
5.27696e-04,0.02,0.04
5.27704e-04,0.02,-3.33786e-08
5.27712e-04,0.02,0.04
5.27720e-04,0.04,-3.33786e-08
5.27728e-04,0.02,0.04
5.27736e-04,0.02,-3.33786e-08
5.27744e-04,0.02,0.04
5.27752e-04,0.02,-3.33786e-08
5.27760e-04,0.02,0.02
5.27768e-04,0.04,-3.33786e-08
5.27776e-04,0.04,0.02
5.27784e-04,0.02,-3.33786e-08
5.27792e-04,0.02,0.04
5.27800e-04,0.02,-3.33786e-08
5.27808e-04,0.02,0.04
5.27816e-04,0.02,-3.33786e-08
5.27824e-04,0.02,0.04
5.27832e-04,0.04,-3.33786e-08
5.27840e-04,0.02,0.04
5.27848e-04,0.02,-0.02
5.27856e-04,0.02,0.04
5.27864e-04,0.02,-3.33786e-08
5.27872e-04,0.02,0.02
5.27880e-04,0.02,-3.33786e-08
5.27888e-04,0.02,0.02
5.27896e-04,0.02,-3.33786e-08
5.27904e-04,-3.33786e-08,0.04
5.27912e-04,-3.33786e-08,-3.33786e-08
5.27920e-04,0.04,0.02
5.27928e-04,-3.33786e-08,-3.33786e-08
5.27936e-04,0.02,0.04
5.27944e-04,0.02,-3.33786e-08
5.27952e-04,0.02,0.02
5.27960e-04,0.04,-3.33786e-08
5.27968e-04,0.04,0.04
5.27976e-04,0.04,-3.33786e-08
5.27984e-04,0.02,0.04
5.27992e-04,0.02,-3.33786e-08
5.28000e-04,0.02,0.04
5.28008e-04,0.02,-3.33786e-08
5.28016e-04,0.02,0.04
5.28024e-04,0.02,-3.33786e-08
5.28032e-04,0.02,0.02
5.28040e-04,0.04,-3.33786e-08
5.28048e-04,-3.33786e-08,0.02
5.28056e-04,0.02,-3.33786e-08
5.28064e-04,0.02,0.04
5.28072e-04,0.02,-3.33786e-08
5.28080e-04,0.02,0.02
5.28088e-04,0.02,-3.33786e-08
5.28096e-04,0.04,0.02
5.28104e-04,0.02,-3.33786e-08
5.28112e-04,0.02,0.04
5.28120e-04,0.02,-3.33786e-08
5.28128e-04,0.02,0.04
5.28136e-04,0.02,-3.33786e-08
5.28144e-04,0.02,0.04
5.28152e-04,0.02,-3.33786e-08
5.28160e-04,-3.33786e-08,0.04
5.28168e-04,0.02,-3.33786e-08
5.28176e-04,0.02,0.04
5.28184e-04,0.02,-3.33786e-08
5.28192e-04,0.02,0.04
5.28200e-04,0.04,-3.33786e-08
5.28208e-04,0.04,0.02
5.28216e-04,0.02,-3.33786e-08
5.28224e-04,0.02,0.04
5.28232e-04,-3.33786e-08,-3.33786e-08
5.28240e-04,0.02,0.04
5.28248e-04,0.02,-3.33786e-08
5.28256e-04,0.02,0.04
5.28264e-04,0.02,-3.33786e-08
5.28272e-04,0.04,0.04
5.28280e-04,0.02,-3.33786e-08
5.28288e-04,-3.33786e-08,0.04
5.28296e-04,0.04,-3.33786e-08
5.28304e-04,0.04,0.04
5.28312e-04,-3.33786e-08,-3.33786e-08
5.28320e-04,0.04,0.04
5.28328e-04,0.04,-3.33786e-08
5.28336e-04,0.02,0.04
5.28344e-04,0.02,0.02
5.28352e-04,0.02,0.04
5.28360e-04,0.02,-3.33786e-08
5.28368e-04,0.04,0.02
5.28376e-04,0.04,-3.33786e-08
5.28384e-04,0.02,0.04
5.28392e-04,0.04,-3.33786e-08
5.28400e-04,0.02,0.04
5.28408e-04,0.04,-3.33786e-08
5.28416e-04,0.02,0.04
5.28424e-04,0.02,-3.33786e-08
5.28432e-04,0.02,0.04
5.28440e-04,0.02,-3.33786e-08
5.28448e-04,0.02,0.04
5.28456e-04,0.02,-3.33786e-08
5.28464e-04,0.02,0.04
5.28472e-04,0.02,-3.33786e-08
5.28480e-04,0.02,0.02
5.28488e-04,0.02,-3.33786e-08
5.28496e-04,0.02,0.04
5.28504e-04,0.02,-3.33786e-08
5.28512e-04,0.02,0.04
5.28520e-04,0.04,-3.33786e-08
5.28528e-04,0.04,0.04
5.28536e-04,0.02,-3.33786e-08
5.28544e-04,0.04,0.04
5.28552e-04,0.04,-3.33786e-08
5.28560e-04,0.02,0.04
5.28568e-04,0.04,-3.33786e-08
5.28576e-04,0.02,0.04
5.28584e-04,0.04,-3.33786e-08
5.28592e-04,0.02,0.04
5.28600e-04,0.02,-3.33786e-08
5.28608e-04,0.04,0.04
5.28616e-04,0.04,-3.33786e-08
5.28624e-04,0.02,0.04
5.28632e-04,0.02,-3.33786e-08
5.28640e-04,0.02,0.04
5.28648e-04,-3.33786e-08,-3.33786e-08
5.28656e-04,0.02,0.04
5.28664e-04,0.04,-3.33786e-08
5.28672e-04,0.02,0.04
5.28680e-04,-3.33786e-08,-3.33786e-08
5.28688e-04,0.02,0.04
5.28696e-04,0.02,-3.33786e-08
5.28704e-04,0.02,0.04
5.28712e-04,0.04,-3.33786e-08
5.28720e-04,0.02,0.04
5.28728e-04,0.02,0.02
5.28736e-04,0.02,0.04
5.28744e-04,0.02,-3.33786e-08
5.28752e-04,0.02,0.02
5.28760e-04,-3.33786e-08,-3.33786e-08
5.28768e-04,0.02,0.04
5.28776e-04,0.02,-3.33786e-08
5.28784e-04,0.02,0.04
5.28792e-04,0.02,0.02
5.28800e-04,0.02,0.04
5.28808e-04,0.02,-3.33786e-08
5.28816e-04,0.02,0.04
5.28824e-04,0.06,-3.33786e-08
5.28832e-04,0.02,0.04
5.28840e-04,0.04,-3.33786e-08
5.28848e-04,0.02,0.06
5.28856e-04,0.04,0.02
5.28864e-04,0.02,0.04
5.28872e-04,0.04,-3.33786e-08
5.28880e-04,-3.33786e-08,0.04
5.28888e-04,0.02,-3.33786e-08
5.28896e-04,0.02,0.04
5.28904e-04,0.02,-3.33786e-08
5.28912e-04,0.02,0.02
5.28920e-04,0.02,-3.33786e-08
5.28928e-04,0.02,0.04
5.28936e-04,0.02,-3.33786e-08
5.28944e-04,0.04,0.04
5.28952e-04,0.02,0.02
5.28960e-04,0.02,0.04
5.28968e-04,0.02,0.02
5.28976e-04,0.02,0.06
5.28984e-04,0.02,-3.33786e-08
5.28992e-04,0.02,0.04
5.29000e-04,0.04,-3.33786e-08
5.29008e-04,0.02,0.04
5.29016e-04,0.02,-3.33786e-08
5.29024e-04,0.02,0.04
5.29032e-04,0.02,-3.33786e-08
5.29040e-04,0.04,0.02
5.29048e-04,-3.33786e-08,-3.33786e-08
5.29056e-04,0.04,0.04
5.29064e-04,0.02,-3.33786e-08
5.29072e-04,0.04,0.04
5.29080e-04,0.04,-3.33786e-08
5.29088e-04,0.02,0.04
5.29096e-04,0.02,-3.33786e-08
5.29104e-04,0.02,0.04
5.29112e-04,0.02,-3.33786e-08
5.29120e-04,0.02,0.02
5.29128e-04,0.04,-3.33786e-08
5.29136e-04,0.02,0.04
5.29144e-04,0.04,-3.33786e-08
5.29152e-04,0.02,0.04
5.29160e-04,0.02,-0.02
5.29168e-04,0.02,0.04
5.29176e-04,0.04,-3.33786e-08
5.29184e-04,0.04,0.04
5.29192e-04,0.02,-3.33786e-08
5.29200e-04,0.06,0.04
5.29208e-04,0.02,-3.33786e-08
5.29216e-04,-3.33786e-08,0.06
5.29224e-04,0.02,-3.33786e-08
5.29232e-04,0.02,0.04
5.29240e-04,0.04,-3.33786e-08
5.29248e-04,0.04,0.04
5.29256e-04,0.02,0.02
5.29264e-04,0.02,0.04
5.29272e-04,0.02,-3.33786e-08
5.29280e-04,0.02,0.04
5.29288e-04,0.02,0.02
5.29296e-04,0.02,0.04
5.29304e-04,0.02,-3.33786e-08
5.29312e-04,0.02,0.04
5.29320e-04,0.02,-3.33786e-08
5.29328e-04,0.04,0.04
5.29336e-04,-3.33786e-08,-3.33786e-08
5.29344e-04,0.02,0.06
5.29352e-04,0.02,-3.33786e-08
5.29360e-04,0.02,0.06
5.29368e-04,-3.33786e-08,-3.33786e-08
5.29376e-04,0.02,0.04
5.29384e-04,0.02,-3.33786e-08
5.29392e-04,0.02,0.02
5.29400e-04,0.04,-3.33786e-08
5.29408e-04,0.04,0.04
5.29416e-04,0.02,-3.33786e-08
5.29424e-04,0.02,0.04
5.29432e-04,0.02,-3.33786e-08
5.29440e-04,0.02,0.04
5.29448e-04,0.02,0.02
5.29456e-04,0.02,0.04
5.29464e-04,0.02,-3.33786e-08
5.29472e-04,0.02,0.04
5.29480e-04,-3.33786e-08,-3.33786e-08
5.29488e-04,0.04,0.04
5.29496e-04,0.02,-3.33786e-08
5.29504e-04,0.04,0.04
5.29512e-04,0.02,0.02
5.29520e-04,0.02,0.04
5.29528e-04,0.02,-3.33786e-08
5.29536e-04,0.02,0.04
5.29544e-04,0.04,-3.33786e-08
5.29552e-04,0.02,0.04
5.29560e-04,0.04,-3.33786e-08
5.29568e-04,0.06,0.04
5.29576e-04,0.02,-3.33786e-08
5.29584e-04,0.02,0.06
5.29592e-04,0.02,-3.33786e-08
5.29600e-04,0.02,0.04
5.29608e-04,0.04,-3.33786e-08
5.29616e-04,0.04,0.02
5.29624e-04,0.02,0.02
5.29632e-04,0.02,0.04
5.29640e-04,0.02,-3.33786e-08
5.29648e-04,0.02,0.04
5.29656e-04,0.02,0.02
5.29664e-04,0.02,0.04
5.29672e-04,0.02,-3.33786e-08
5.29680e-04,0.02,0.02
5.29688e-04,0.02,-3.33786e-08
5.29696e-04,0.02,0.04
5.29704e-04,0.04,-3.33786e-08
5.29712e-04,0.02,0.04
5.29720e-04,0.04,-3.33786e-08
5.29728e-04,0.02,0.04
5.29736e-04,0.02,-3.33786e-08
5.29744e-04,0.02,0.04
5.29752e-04,0.02,-3.33786e-08
5.29760e-04,0.02,0.04
5.29768e-04,0.02,-3.33786e-08
5.29776e-04,-3.33786e-08,0.02
5.29784e-04,0.04,-3.33786e-08
5.29792e-04,0.04,0.04
5.29800e-04,0.02,-3.33786e-08
5.29808e-04,0.02,0.04
5.29816e-04,-3.33786e-08,-3.33786e-08
5.29824e-04,0.04,0.02
5.29832e-04,0.02,-3.33786e-08
5.29840e-04,0.02,0.04
5.29848e-04,0.04,-3.33786e-08
5.29856e-04,0.02,0.04
5.29864e-04,0.02,-0.02
5.29872e-04,0.02,0.06
5.29880e-04,-3.33786e-08,-3.33786e-08
5.29888e-04,0.02,0.04
5.29896e-04,0.02,-3.33786e-08
5.29904e-04,0.02,0.04
5.29912e-04,0.04,-3.33786e-08
5.29920e-04,0.04,0.04
5.29928e-04,0.04,-3.33786e-08
5.29936e-04,0.02,0.06
5.29944e-04,0.04,-3.33786e-08
5.29952e-04,0.02,0.04
5.29960e-04,0.02,-3.33786e-08
5.29968e-04,0.04,0.04
5.29976e-04,0.04,0.02
5.29984e-04,0.02,0.04
5.29992e-04,0.02,-3.33786e-08
5.30000e-04,0.02,0.04
5.30008e-04,0.02,-3.33786e-08
5.30016e-04,0.02,0.04
5.30024e-04,0.04,-3.33786e-08
5.30032e-04,0.02,0.04
5.30040e-04,0.04,-3.33786e-08
5.30048e-04,0.02,0.04
5.30056e-04,0.04,-3.33786e-08
5.30064e-04,0.02,0.04
5.30072e-04,0.04,-3.33786e-08
5.30080e-04,0.04,0.04
5.30088e-04,0.02,-3.33786e-08
5.30096e-04,0.04,0.04
5.30104e-04,0.02,-3.33786e-08
5.30112e-04,0.02,0.04
5.30120e-04,0.04,-3.33786e-08
5.30128e-04,0.02,0.02
5.30136e-04,0.04,-3.33786e-08
5.30144e-04,0.02,0.04
5.30152e-04,-3.33786e-08,-3.33786e-08
5.30160e-04,0.02,0.04
5.30168e-04,0.02,-3.33786e-08
5.30176e-04,0.02,0.04
5.30184e-04,0.02,-3.33786e-08
5.30192e-04,0.02,0.04
5.30200e-04,0.02,-3.33786e-08
5.30208e-04,0.02,0.04
5.30216e-04,0.02,-3.33786e-08
5.30224e-04,0.02,0.04
5.30232e-04,0.04,-3.33786e-08
5.30240e-04,0.02,0.04
5.30248e-04,0.02,-3.33786e-08
5.30256e-04,0.04,0.04
5.30264e-04,0.02,-3.33786e-08
5.30272e-04,0.04,0.04
5.30280e-04,0.02,0.02
5.30288e-04,0.02,0.04
5.30296e-04,0.02,-3.33786e-08
5.30304e-04,0.02,0.04
5.30312e-04,0.02,-3.33786e-08
5.30320e-04,0.04,0.02
5.30328e-04,0.04,-3.33786e-08
5.30336e-04,0.04,0.06
5.30344e-04,0.02,-3.33786e-08
5.30352e-04,0.04,0.04
5.30360e-04,0.04,-3.33786e-08
5.30368e-04,0.04,0.04
5.30376e-04,0.02,-3.33786e-08
5.30384e-04,0.02,0.04
5.30392e-04,0.02,-3.33786e-08
5.30400e-04,0.02,0.02
5.30408e-04,0.02,-3.33786e-08
5.30416e-04,0.02,0.04
5.30424e-04,0.04,-3.33786e-08
5.30432e-04,0.04,0.04
5.30440e-04,0.04,-3.33786e-08
5.30448e-04,0.02,0.04
5.30456e-04,0.02,-3.33786e-08
5.30464e-04,0.04,0.04
5.30472e-04,0.02,-3.33786e-08
5.30480e-04,0.04,0.04
5.30488e-04,0.02,0.02
5.30496e-04,0.02,0.04
5.30504e-04,-3.33786e-08,-3.33786e-08
5.30512e-04,0.02,0.04
5.30520e-04,0.04,-3.33786e-08
5.30528e-04,0.04,0.04
5.30536e-04,0.04,-3.33786e-08
5.30544e-04,0.04,0.04
5.30552e-04,0.02,-3.33786e-08
5.30560e-04,0.02,0.04
5.30568e-04,0.02,-3.33786e-08
5.30576e-04,0.02,0.04
5.30584e-04,0.02,-3.33786e-08
5.30592e-04,0.02,0.04
5.30600e-04,0.04,-3.33786e-08
5.30608e-04,0.06,0.04
5.30616e-04,0.02,-3.33786e-08
5.30624e-04,0.02,0.06
5.30632e-04,0.02,-3.33786e-08
5.30640e-04,0.04,0.06
5.30648e-04,0.02,-3.33786e-08
5.30656e-04,0.02,0.04
5.30664e-04,0.04,-3.33786e-08
5.30672e-04,0.04,0.04
5.30680e-04,0.04,-3.33786e-08
5.30688e-04,0.04,0.04
5.30696e-04,0.02,0.02
5.30704e-04,0.04,0.06
5.30712e-04,0.04,-3.33786e-08
5.30720e-04,0.02,0.04
5.30728e-04,0.04,-3.33786e-08
5.30736e-04,0.02,0.04
5.30744e-04,0.02,-3.33786e-08
